study,technique,analysis_level,gene,neural__log2FoldChange,neuromesodermal.progenitors__log2FoldChange,pluripotent__log2FoldChange,somitic__log2FoldChange,unknown__log2FoldChange,neural__pvalue,neuromesodermal.progenitors__pvalue,pluripotent__pvalue,somitic__pvalue,unknown__pvalue,neural__padj_celltype_BH,neuromesodermal.progenitors__padj_celltype_BH,pluripotent__padj_celltype_BH,somitic__padj_celltype_BH,unknown__padj_celltype_BH
GSE250136,pseudobulk_deseq2,celltype_barcode,Prdm14,0.2217908729051562,1.9178633337307416,0.2127946316574645,0.680326560143163,0,0.8212331564114722,0.047192251025379765,0.7468135298642087,0.4922997730632856,1,1,0.8559912302462249,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ncoa2,-0.28824016716296963,-0.21692476686052384,-0.06033473380106455,0.08520571195349196,0.22749408063997067,4.989808618534642e-7,0.04742175991127825,0.7657083525985733,0.4288779722175674,0.7552290512676977,1.0521040149241319e-4,0.857049028386688,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm29570,-0.844212768023162,2.2039341000479022,0,0.43089225367277234,0,0.8668538490327946,0.6615903845670249,1,0.9317952929683149,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Tram1,0.003013347539204148,0.07004978242443095,-0.08669205502454216,-0.009651870626678608,-0.3981708232775488,0.9377171507703568,0.3277931928688148,0.4523137144004295,0.8822730796968998,0.1939211807638285,1,0.9579828964712951,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Lactb2,0.13443373877897583,-0.12155729337464047,0.009279475379297672,0.13462334808352094,0.09409057695139154,0.2310337768890166,0.5390319845844549,0.9464237810983139,0.46811016478255135,0.8967286309488914,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Eya1,0.0773295747833684,-0.2946124637147941,0.6035484998244682,-0.11903871856303302,-0.4940775733869117,0.67756218467489,0.33860548580714955,0.314515727138788,0.2204744422472826,0.5523797924140808,1,0.9586455697961136,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm9947,-0.6971410539123959,0,-0.4769935271310991,1.001889487368446,0,0.9033005903392011,1,0.9337455123134912,0.8614402485494147,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Msc,-1.1543491343561125,1.391926741079001,-0.6398550669752892,0.07960945186056938,0,0.18890560859209193,0.12635928170859256,0.3140091964355626,0.9297234813281865,1,1,0.9099344163637657,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Trpa1,-0.2597083165646411,2.088158275090298,0.15259140348215927,1.3613030954779133,0,0.9526296645048835,0.6332286920827552,0.9722052484313429,0.7559057212738638,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Kcnb2,0.9006679285484794,1.1436642267394546,1.4114979464024033,0.17597528179344163,-0.059696058542519206,2.5898127426099334e-5,1.1256346514806312e-4,0.04643986302911884,0.7313236984880386,0.9431365793377527,0.0034425742717707694,0.051621605116901746,0.6729011432908025,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Terf1,-0.0792883858187784,0.020019719149397458,-0.10714755504503151,-0.03452771008026205,-0.8920701874701179,0.257572133653635,0.8590827735431592,0.2871975897586115,0.7497419259929714,0.03029449608529797,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Sbspon,0.2570370070736489,0.12766425821818655,-3.315890747091624e-4,-0.036113423534592855,-0.28590799436749054,0.19666983528385387,0.7045754845277319,0.9992648226153797,0.9149775226674292,0.7338331790285102,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,4930444P10Rik,-0.862416240310613,2.495454451895808,0,0.3285465127896002,0,0.5892406130882387,0.11760950569939078,1,0.833477170943302,1,1,0.9067629954974888,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Rpl7,-0.010093641339135973,0.05166715994634348,0.03924783244038386,0.029829384253622408,-0.03342383987965302,0.6740516088172415,0.05923104765967527,0.18653644236187375,0.2447467677005137,0.5173055794178472,1,0.8765450477106844,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Rdh10,-0.03946084035584073,-0.392121282390176,-0.05435922582016887,0.47533500300463705,0.09051592603429671,0.8144615340508206,0.16934226569973826,0.9117799289276859,0.008954306474195062,0.9142883601259747,1,0.9255584286789615,1,0.4470265778031051,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Stau2,-0.012892517152852945,-0.03672017801241252,-0.3430210226311355,-0.26739045082704704,-0.21787748380086416,0.837985014850307,0.7571528230415221,0.23322405918156025,0.0334695502959429,0.6752609091747583,1,0.9935390657625321,1,0.8269065702774567,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ube2w,-0.07773836117612279,0.11143463253791296,0.28311350648963796,-0.22912025686202225,0.1956173996172427,0.3642473326338452,0.40858727790780486,0.2580985174835991,0.08308470197200787,0.7017345227028216,1,0.9745591872742507,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Eloc,-0.011505309776575002,-0.03393496843738899,-0.09714674041798686,-0.03952717069714013,0.2728869061692101,0.7335566283995234,0.500689032453654,0.17061469323102413,0.41764252179259087,0.12144978995749976,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,D030040B21Rik,0.559725700854655,1.6658628982598207,0.41369941579506614,0.14724553218605196,0,0.7039990155021285,0.2760764826309979,0.7918265066657763,0.9242480405192051,1,1,0.9439710623398081,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Tmem70,-0.07444000585691864,0.15143138887509433,0.011912675482292795,-0.13385255430859005,-0.22987598818683683,0.31357751027584263,0.22983034578673037,0.9473269326026212,0.28414717661411787,0.6492946719443514,1,0.9351250269522533,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ly96,0.004151599056218608,0.3819517032295186,0.2742770577357752,0.15952518365289875,0,0.9921135019358338,0.5184055575197626,0.7288709790615489,0.7754078195346793,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Jph1,-0.043711877499596034,0.07136757531597288,0.004833933320195352,-0.16571592864876059,-0.056537549440022886,0.7737423120928671,0.8017437884128701,0.9942174573972367,0.5084209011417933,0.9449416253489897,1,0.9977923569882506,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gdap1,-0.4128939550189715,0.26329755529783416,0.6812875585851114,0.7881983049316683,-0.28590797915714256,0.3177182658460417,0.6370550943188777,0.4446317920766128,0.33065671652241824,0.7512344318916113,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Pi15,-0.49482691487859637,2.5454743828071082,0,1.263641121702418,0,0.9393501285724479,0.6953963421280656,1,0.8459485966898603,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm28154,-0.0056127517834013325,0,0,1.624132417568627,0,0.9993115150846498,1,1,0.8028001373992802,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm16070,0.3921323714615789,2.096588778131529,-0.1137333135735911,0.7749482090264233,0,0.9340391084389397,0.65790048435479,0.9808487445174936,0.8699991456392345,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Crispld1,-0.5129414051318145,-0.32264053950564286,0.21286610113267376,-0.3264588410091501,0,0.47866330423082815,0.6187603785030318,0.8024274050796387,0.5104606463064048,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm28756,-0.6209618161277259,1.5602292821034072,0.42466775125034945,0.695183664126447,-0.7713995072928937,0.47277645452265793,0.13631514156129226,0.7018926678461233,0.5283634810486715,0.48823574417033444,1,0.9116168271237132,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Tfap2b,-0.11307050486543381,2.2607395492260842,0.6518397436320552,1.0082785873936522,0,0.955949204206525,0.28630187705961796,0.7599426146813535,0.6370748431308637,1,1,0.9474872150066087,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Il17f,0.5000549710288774,0.4012960033048848,1.205867125535195,0.6293714341288816,-0.7653107944030277,0.1585093721172102,0.44599749461228,0.11073960366666201,0.29374966779532125,0.3704612550228309,1,0.9839042974797957,0.9223161790820267,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Mcm3,0.04515041195417843,0.040024068672068855,-0.06897950827297734,-0.012186769321693249,-0.20295722191435842,0.17570169381450199,0.4276021817907224,0.2700196050842068,0.8088781733168502,0.3064905904643831,1,0.9774797425925329,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Paqr8,0.025460430265391496,-0.007735128093253367,-0.08571215661987001,0.9959253067402226,-0.045596805234704156,0.9195585046957334,0.9843825825106693,0.9078702099657195,0.03835070952057229,0.9571556949339652,1,1,1,0.8701417300707894,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Efhc1,-0.5788744110280934,1.6624138962680102,-1.0236857993812758,-0.06666135749329673,0,0.3205941219937871,0.028854867576980803,0.2071818587423174,0.9312118033909484,1,1,0.8396859888462195,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Tram2,-0.4701045157629478,-0.027856368380734457,-0.9672988863956347,0.43128961610758393,-0.2859079958704678,0.0021240276796945525,0.9204974789505249,0.026370151944976317,0.11607977993283244,0.7319085365658388,0.12488193511640022,1,0.5453597150830277,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Tmem14a,-0.06595102716297427,-0.3559782404002389,-1.046880103387152,0.27053064995750287,0.19113999874410195,0.7712627100095499,0.3029777002941212,0.04968255497769566,0.3594859231526698,0.8195986940336623,1,0.9501691550668943,0.6941178891933353,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gsta3,-0.40618456120917873,2.47024752093005,-1.9771982474489693,0.8645839503160153,0,0.7374170633980388,0.044730498431640495,0.0600830703198764,0.48642507044317174,1,1,0.8472380949572726,0.7393254202003364,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm28836,0,0,-0.5722543817161685,1.004379036006038,0,1,1,0.8503096762081391,0.7434718095264634,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Kcnq5,-0.5298570525213684,1.5821219566791898,0,0,0,0.920820645238917,0.7668302927726501,1,1,1,1,0.9935390657625321,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Rims1,-0.15721184983499686,0.06781705652456495,-0.27609491726419283,-0.07083478845392467,0,0.5698526909523245,0.8823001837998712,0.3419195904690157,0.8884879688777286,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm29107,-0.22740982294457102,-0.02998903175884853,-0.6497706259876836,-0.07608090808187036,-0.2859079929252485,0.3844232746545385,0.9508036327217017,0.38690771079242964,0.8780573766613715,0.7356416301649997,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ogfrl1,-0.062330994341348415,-0.026613590432908188,0.38616955281830945,0.12769301826835214,-0.3763052110952575,0.41876466958091796,0.8422552096386343,0.048991529853402105,0.2896651573336248,0.5305228531418884,1,1,0.6902462547087621,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,B3gat2,6.406034915454899e-4,0.33608513152534825,-0.28467736086182793,-0.25408533749053236,-0.2867499676312957,0.9980706520276981,0.49582153149432656,0.7019172389133339,0.6076036117359727,0.732165159280534,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Smap1,-0.010895892503259778,0.13619966531950806,0.3368531226000057,0.053194211417990106,-0.042688389375495454,0.7429982083959581,0.011838399940381217,4.826230023603344e-4,0.3110326131030258,0.815957791355985,1,0.7627259782744028,0.03444839048754076,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Sdhaf4,0.0833182572926899,0.07637228086999684,-0.0343972093034224,0.05378631142259364,-0.5544683812250534,0.18887814032513484,0.48371226924150384,0.8071027829581874,0.5982425659423867,0.18946715078740936,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Fam135a,7.334334999972437e-5,-0.05329745143768006,0.060022192881808385,-0.20472014743598968,0.11668438076414268,0.9992582527887787,0.6967107957145822,0.8137173717871491,0.10262952458695566,0.8630092224685799,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Col9a1,-0.5505512215196511,2.0584125887353975,-0.10394077640195498,-0.3802590044963214,0,0.789477941963345,0.3171342689226686,0.9598636354810365,0.8493663271199905,1,1,0.9533048887583485,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Lmbrd1,0.08881687709594387,-0.09883404167351104,-0.49667160160418916,0.05832155441104936,0.9189076538760501,0.47005208980022617,0.6191315880392699,0.13470601046842742,0.7175717300485644,0.23508867850515408,1,0.9922628470126523,0.9716873432780497,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Adgrb3,0.14529307333202832,0.14216032119738006,-0.10485537194222937,-0.08836383067736818,-0.5263080320316161,0.48567675148448675,0.649645558396839,0.8708476938011095,0.7718626505214483,0.5338330900549104,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Phf3,-0.1139839700702061,0.03745094492587966,0.21628598513377392,0.006890060826179486,-0.33550783249160965,0.021057678428425455,0.6096654510855517,0.032708126086118734,0.9208037109765992,0.3214699366249673,0.5888445931265801,0.9922628470126523,0.5975106343032733,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ptp4a1,-0.7998914514904716,0.9824663452850801,0.17938177594764698,0.05052010841895198,0,0.16880073832099315,0.2377390024888708,0.8379184372665225,0.9492654946210257,1,1,0.9351250269522533,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ptp4a1.1,0.253618768190222,0.318339251309178,0.22589982027844946,0.1590954970598978,-0.055332733869754847,0.36483341614524945,0.4923307475682605,0.7821927520937028,0.7463418707831758,0.9463048133821375,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Khdrbs2,0.2658339576782486,0.5598686857675145,0.2094657145550541,0.8869143119700145,-0.28590799161144753,0.4169635570616524,0.3609938958694711,0.8034473508520741,0.27769767914552423,0.7372573600320977,1,0.9589619098712585,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Prim2,0.015906477884741775,0.32668311021968127,0.05495989784534661,-0.014450542631917236,0.32739224958825375,0.8312305666848401,0.010566141306299215,0.7632518966084355,0.9068593214920426,0.513699764636339,1,0.7627259782744028,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Rab23,-0.10678737075319245,0.14715862161336696,0.41906521709241484,0.025214388415142064,-0.976346076147152,0.22329251490335822,0.3377736396437771,0.0875882827490301,0.8753932687330285,0.20427121573882956,1,0.9586455697961136,0.8556351132398837,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Bag2,-0.0023008876322180537,-0.2608990594294518,-0.27132712933481706,-0.12897076555581435,0.3782925474070363,0.9701111894098309,0.022876704218904656,0.3821436516884599,0.24225164864371082,0.46371251142960135,1,0.8207165113440464,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Zfp451,-0.03995307645138442,0.03709681318898219,0.19188148723337003,0.08340653348282374,0.19493937000746156,0.4480513114662081,0.6832411303032699,0.1741776561924713,0.3190344612608856,0.6536082068859093,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Bend6,-0.4413983835234986,-0.00490811049805977,0.1439530423135107,0.30696726898236265,0.4003724304577481,0.004988079726897486,0.9858726047955202,0.8316476854518833,0.2481637727426068,0.6214668080204879,0.24016098296642385,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Dst,-0.10174753333948693,0.08303659069378914,0.17797328571879087,0.19273067053959728,-0.17794252555588586,0.12072927333166203,0.3397226413273351,0.04269192079994137,0.0038323465416033927,0.6834645065653313,1,0.9586455697961136,0.6503389099806796,0.26821727507653015,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm26788,-0.4700511686015644,1.6131807424300548,0.18755722065850752,-0.6356182719830777,-0.285907958844958,0.5728854711114523,0.07138692132782615,0.844929133457781,0.45825407017738873,0.7699100424678901,1,0.8799252832703464,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm37233,-0.12513944591235754,1.469522946856555,0.14102029315939466,1.1162065080927817,0,0.9356737299661237,0.3582571155343454,0.931137600658195,0.4934722172465815,1,1,0.9589619098712585,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ccdc115,0.01689379923802209,0.13650004221801756,-0.31340246299350194,-0.19230954834620245,0.24154602681984175,0.7581410319383537,0.17865806720384642,0.09101140465226892,0.08463423548820434,0.5456465126318579,1,0.9255584286789615,0.8672795880214135,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Imp4,-0.0639894246291461,0.0600957612400584,-0.16242599058256507,-0.19993636400235437,0.019356687529984744,0.1605616245286761,0.48243308555519,0.16345275168381826,0.018025143120728938,0.9624425814215876,1,0.9922628470126523,1,0.6666395673521203,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ptpn18,-0.49294319451917584,0.7129128807588364,0.10372974257556052,-0.13935295722931532,-0.28590798655787486,0.24454788440043046,0.2917011920102816,0.8605899198430351,0.8395324206568534,0.743207219059459,1,0.9490120464820053,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm28417,-0.25825048250400306,1.7093778516971627,0.40576192338833805,1.4455049503127637,0,0.9427391551499229,0.6335251517086138,0.9102243540535795,0.6877743149844806,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cfc1,-0.5025601702675058,1.2637286118192568,0.5197480995537022,0,0,0.7370024157707921,0.38747165850078774,0.69994143548552,1,1,1,0.9676082084767205,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Amer3,-1.104285494045681,0,0,0,0,0.8651372651455901,1,1,1,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Arhgef4,-0.11643873473520176,0.4329665697998264,0.3319206173961221,-0.07870150936489159,-0.7665672769541081,0.47516314866258064,0.0884169005418597,0.4396917366019754,0.7658813050265258,0.3606994483463251,1,0.8872645642997125,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm38336,-0.42877141624094545,0.43242399479180466,-0.6848294792220125,-0.23109709422282143,0,0.12977404646190005,0.35005015434548736,0.39840199876406673,0.6176764085255424,1,1,0.9586455697961136,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Fam168b,0.07858426078177023,-0.01620688979155184,0.2310410137048383,0.08398563661735406,-0.368475882801865,0.15345331936782428,0.8613614985883765,0.1952697972784211,0.3011826213079324,0.2990855144284734,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Plekhb2,0.16664824111431237,0.21905560742760025,-0.16406218641706563,0.15773086784187904,-2.081758893359846,0.17707195742777826,0.3362700127432972,0.6856334810894287,0.49492001635909183,0.012429652633425802,1,0.9586455697961136,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm33222,-0.5270637478392448,2.0785449877727027,-1.2099772186958238,0,0,0.8365725005347691,0.41464498015722306,0.6275177082758558,1,1,1,0.9755229864003737,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,4930535G08Rik,-0.008162042286630762,0,0.3252982008193353,0,0,0.9978602460634517,1,0.9132066688139936,1,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Hs6st1,-0.07177520079514327,0.25847277000848135,-0.010182496500334105,-0.029976773980624816,0.0871879065235829,0.5133717874036687,0.12797102713512098,0.9534859208371869,0.8756468327735949,0.8940481427203619,1,0.9110308612120018,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm37335,-0.005612758139510784,2.745380283587031,0,1.5256921300487503,0,0.9993115143049822,0.6727687797022996,1,0.8145406322016483,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm33280,-0.9770744620338597,1.819205820548443,-0.3624836162276078,0.10518578823665879,0,0.4345918175334406,0.16853029769017905,0.791054704595776,0.9383902867496564,1,1,0.9255584286789615,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Uggt1,0.025846079493888192,-0.051983066292039325,0.39241515276391054,-0.007213894921557976,0.726190256324144,0.6907106306039423,0.6641508939347648,0.036967829368617346,0.949988281382303,0.3544833178740631,1,0.9922628470126523,0.6290703728552102,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Neurl3,-0.1049902901456515,2.1097881499888436,0,1.0016704688133957,0,0.9871210122791906,0.7455689608606209,1,0.8776073297479495,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Arid5a,0.38965125317080435,0.3249609154104924,0.3227568333924822,1.4047213895990067,-0.5261998430050703,0.24262118268189106,0.565317272914336,0.618742107954861,1.6769844174418337e-4,0.5318965999176979,1,0.9922628470126523,1,0.023305001631479545,1
GSE250136,pseudobulk_deseq2,celltype_barcode,4930403P22Rik,-0.0588507126199389,-0.12334362521583486,0.20532803490819254,-0.029761384387142705,-0.5269397131866503,0.8944979625451203,0.8228676319836801,0.8118682236950286,0.9668064643593568,0.5454187596604754,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Kansl3,-0.029262485069969032,0.09356679852530285,0.062039091185321006,-0.036848725656242406,0.08893080732457737,0.6509896916587538,0.434840564823943,0.7548913027945331,0.7487486492041252,0.9019924778293362,1,0.9793949222112804,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Lman2l,0.05540051681875909,-0.06278907387683856,0.3181821099980929,0.09033776517097716,-2.4945284967388073,0.4429465811581663,0.6416856771221657,0.1932138963941563,0.4601068948266473,0.0024892933605993213,1,0.9922628470126523,1,1,0.439073051988788
GSE250136,pseudobulk_deseq2,celltype_barcode,Cnnm4,0.1581877813448797,0.4839237577301277,0.5806342235932082,-0.46480208671701767,0.18667762008672573,0.5430841283579575,0.24558038583837496,0.375783231578199,0.40300786476919137,0.8245070864677757,1,0.9351250269522533,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cnnm3,0.04522026210932545,-0.4066490081015955,-0.6318491979288945,-0.15615017671461717,-0.9955078361603247,0.6356542729927115,0.03152383115643618,0.01668029807006231,0.3805113381548214,0.2272993452936653,1,0.8396859888462195,0.42995115361474046,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm38033,0.2836769844600645,2.053493049795094,0,0.7094899280799739,0,0.9338465860543258,0.54960288855119,1,0.8364527447424559,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ankrd23,0.2200671542349362,-0.010613438142198355,0.6147967131740153,-1.1621589240000954,-0.7666497078051822,0.4536383948460945,0.9830339610493029,0.3795228554761394,0.02114820406256673,0.36243748462869363,1,1,1,0.7091324797671409,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Ankrd39,-0.11879612911505473,-0.43353666348183373,0.645737437511903,0.24262382604175947,-0.28620132924088204,0.2526874684068296,0.042310649524994096,0.03318731263303788,0.17474821478939226,0.7304101134331262,1,0.8457077150590385,0.5975106343032733,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Sema4c,0.0737431449040629,0.0025146968613087507,-0.14739196624969436,-1.185045160122038,-0.05657140593649937,0.4342334219444679,0.9870965593351181,0.7650619442860738,9.435239521747068e-12,0.9447181239207615,1,1,1,3.4616006757385643e-9,1
GSE250136,pseudobulk_deseq2,celltype_barcode,D430040D24Rik,-0.08543109288026533,-0.07319402255102585,-0.12396303600473196,0.04051853746984936,-1.003743007386929,0.7391841838265241,0.8496370774047561,0.8507683948890052,0.9018621465376746,0.22833222165121306,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Fam178b,-0.04690304269115527,0.10052380144818568,0.07071068188835411,-0.07689052057787077,-0.5260186151150654,0.8907892413936375,0.7886357404981581,0.7699897688112611,0.7992931746031811,0.5286828328150677,1,0.9964230785152971,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cox5b,-6.992864657507793e-4,0.031871721455488486,0.020693555368238022,0.04238291511618361,0.03693089560880092,0.9784203502581525,0.3671347539575145,0.6621894756040663,0.20605035124939333,0.7050776756965327,1,0.9612276092985889,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Actr1b,0.007474666962625901,-0.09670753660041709,-0.11210535448777269,-0.05117782502863954,0.6139675155482981,0.8817962769874108,0.28554244588792166,0.44941399293143075,0.5655971550687685,0.12577903264810414,1,0.9469605680591057,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,4933424G06Rik,-0.26471419494059617,0,0,1.5256921300470794,0,0.9675362883687434,1,1,0.8145406322018477,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Zap70,-0.813154453352651,0,-1.0611485380179857,0,0,0.8582734888645807,1,0.8152985805166332,1,1,1,1,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Tmem131,0.047614215898452765,0.038155808733806675,-0.054617093155642824,0.13610143480158077,0.1442588093378241,0.5328854298064678,0.7694773445983114,0.7537587925762077,0.2536472534638991,0.8136289733489275,1,0.9935390657625321,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Gm38115,0.2140624420103372,-0.14549942977101332,0.11717138866904982,-0.5209841673194165,-0.766275802785392,0.1812511110763378,0.5989314961373525,0.7282771060477676,0.10624925022452193,0.35922042957906586,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Vwa3b,-0.5339317027940644,2.211615129247242,-0.2776598218654614,0.9075739807552187,-0.7667644987785097,0.5259231864926489,0.006164644384033756,0.3752775782787675,0.255832120543743,0.36487753222936287,1,0.7170779771026341,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Cnga3,-0.005612224081550259,2.109782778588247,0.059980947202345286,0,0,0.9993115798148139,0.7455695866994934,0.9926405502525054,1,1,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Inpp4a,-0.03626204665501045,-0.11078021447335065,-0.0656143606958098,0.237054495748778,-0.7620997157663241,0.8378938935756006,0.7331349023107392,0.8756558507237933,0.2790436811687872,0.35934159187436665,1,0.9922628470126523,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Coa5,0.08569462787666988,-0.07052499607975204,-0.33591992190445785,0.05268906962827401,-0.4978433061440783,0.2647112620351436,0.5814348473420955,0.1243952509678948,0.6438177413267439,0.34647460794070595,1,0.9922628470126523,0.9494561487083343,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Unc50,0.04564690846704333,0.149024533572641,0.023122420790012695,-0.16144158147854898,-0.011490319078257304,0.39386566209221824,0.1305735642566508,0.8895930700924208,0.12281635060227071,0.9811938887633103,1,0.9110559313419496,1,1,1
GSE250136,pseudobulk_deseq2,celltype_barcode,Mgat4a,0.0901228626463804,0.028879906671763763,0.7336217600794264,0.7073803906019003,-0.7630136162478823,0.524768153822441,0.9056031370311918,0.07275897183245615,0.0027072544905583688,0.3581696801971742,1,1,0.8036902891192175,0.20954378217216338,1
GSE250136,pseudobulk_deseq2,celltype_barcode,2010300C02Rik,0.32807512375997405,1.948811999675574,-0.22358475115167958,0.235584924874884,-0.768100642581465,0.5886656471974201,0.01962465333979889,0.7999783533994217,0.7744622212197632,0.39509313101350485,1,0.7966667338133263,1,1,1
