study,technique,analysis_level,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,n_selected_genes,padj_BH
GSE250136,pseudobulk_deseq2,sample_barcode,Ten1,242.4218077753771,-0.08550182038945597,0.04881121787397969,3.1058889529273586,0.07800963332189925,0.48474642795548345,12491,0.48474642795548345
GSE250136,pseudobulk_deseq2,sample_barcode,Srp68,317.83800149629985,-0.04825683025773523,0.039190681513051176,1.571057874745918,0.2100534511525632,0.682316801811505,12491,0.682316801811505
GSE250136,pseudobulk_deseq2,sample_barcode,Exoc7,126.29470168680317,0.053600403858105876,0.06309991454039023,0.7564831176097755,0.38443136783436754,0.797559740917121,12491,0.797559740917121
GSE250136,pseudobulk_deseq2,sample_barcode,Rnf157,70.9418094966352,0.029693277507885064,0.08750397033490592,0.18962667900106567,0.663227511083906,0.8692221098661965,12491,0.8692221098661965
GSE250136,pseudobulk_deseq2,sample_barcode,Ubald2,340.9893751031757,-0.0230965220558708,0.06889530944931727,0.16930955658571634,0.680726156875894,0.8706756737934088,12491,0.8706756737934088
GSE250136,pseudobulk_deseq2,sample_barcode,Prpsap1,446.90941644354876,0.012817527577131428,0.03653047487101533,0.18008162725107013,0.671303100762258,0.8695859386049365,12491,0.8695859386049365
GSE250136,pseudobulk_deseq2,sample_barcode,Ube2o,248.36674785138143,0.026957224320437095,0.046112279555884164,0.35728693153942004,0.5500168787477324,0.8537494197989381,12491,0.8537494197989381
GSE250136,pseudobulk_deseq2,sample_barcode,Rhbdf2,14.481903422342272,-0.05235742187062895,0.18803083742360807,0.07873534055451614,0.7790186094780549,0.8830026130084002,12491,0.8830026130084002
GSE250136,pseudobulk_deseq2,sample_barcode,Snhg16,132.96584834047889,0.04057099772736619,0.06657497290097561,0.5233121803689471,0.4694322098050454,0.8294626729799344,12491,0.8294626729799344
GSE250136,pseudobulk_deseq2,sample_barcode,St6galnac2,12.737183227433704,0.040846407616935074,0.19396467846721147,0.09274142760196469,0.7607205053946917,0.8790846319491558,12491,0.8790846319491558
GSE250136,pseudobulk_deseq2,sample_barcode,Mxra7,326.81466025427756,0.20221384055568384,0.07146142198018318,8.0152113554403,0.004638606001809825,0.16525237866337383,12491,0.16525237866337383
GSE250136,pseudobulk_deseq2,sample_barcode,Jmjd6,168.25954426500275,-0.03263002781539693,0.05710361296590956,0.3418038161672712,0.5587898710153323,0.854346776234332,12491,0.854346776234332
GSE250136,pseudobulk_deseq2,sample_barcode,Mettl23,243.19146577521082,0.041694219276736846,0.04723988055280446,0.8134488551033883,0.3671025562148535,0.7886327704030822,12491,0.7886327704030822
GSE250136,pseudobulk_deseq2,sample_barcode,Srsf2,3645.218863548251,0.03682934793427324,0.02007423072625612,3.422599535297934,0.06430967241928211,0.4507451226244857,12491,0.4507451226244857
GSE250136,pseudobulk_deseq2,sample_barcode,Mfsd11,31.044928477865113,0.2300536305814803,0.13544290442928095,3.324324401136977,0.06826205481832935,0.4638750589709513,12491,0.4638750589709513
GSE250136,pseudobulk_deseq2,sample_barcode,Mgat5b,32.296657013523806,0.12954116032873703,0.13191911467914683,1.011497273119403,0.31454440575878356,0.7592217433913491,12491,0.7592217433913491
GSE250136,pseudobulk_deseq2,sample_barcode,Snhg20,107.94035956433346,-0.0647601454043623,0.06586185395184672,1.241268435504594,0.2652267353458244,0.7252703386434234,12491,0.7252703386434234
GSE250136,pseudobulk_deseq2,sample_barcode,Sec14l1,81.81617878470014,0.014561578161428933,0.07904314939164624,0.2611138919864118,0.6093559268905498,0.8629759598290806,12491,0.8629759598290806
GSE250136,pseudobulk_deseq2,sample_barcode,Sept9,329.764339921297,-0.0340667440874058,0.04061634064639288,0.7271096362709102,0.3938216752159473,0.8024117568438752,12491,0.8024117568438752
GSE250136,pseudobulk_deseq2,sample_barcode,Tnrc6c,666.5548169308024,-0.06062760805353969,0.03167993667531231,3.810260201232154,0.050939536603026914,0.4099451109354421,12491,0.4099451109354421
GSE250136,pseudobulk_deseq2,sample_barcode,Tmc6,15.66003771578659,-0.08304192594981634,0.17837780704835557,0.3746791938354761,0.5404646890155288,0.8523433362159977,12491,0.8523433362159977
GSE250136,pseudobulk_deseq2,sample_barcode,Syngr2,142.13525932136847,0.09126209475088552,0.06703847408784248,1.8588420872846427,0.17275849948693572,0.6392598075166113,12491,0.6392598075166113
GSE250136,pseudobulk_deseq2,sample_barcode,Tk1,466.6815558928919,0.12964634542939021,0.041386347364698775,9.84521223111284,0.0017027434526848773,0.12112118294182192,12491,0.12112118294182192
GSE250136,pseudobulk_deseq2,sample_barcode,Afmid,33.941440973167836,-0.061389373106997824,0.11812229306787392,0.27162418861223614,0.6022443280743532,0.8613522646602169,12491,0.8613522646602169
GSE250136,pseudobulk_deseq2,sample_barcode,Birc5,1483.141580248236,0.04236811574225515,0.025547950707970425,2.790097722226676,0.09484844321625806,0.5274519393459765,12491,0.5274519393459765
GSE250136,pseudobulk_deseq2,sample_barcode,Tha1,7.286931278500085,-0.03699757482605189,0.26258213394384455,0.07330560457971558,0.786583258310971,0.8848390848907774,12491,0.8848390848907774
GSE250136,pseudobulk_deseq2,sample_barcode,Socs3,25.825012609561952,0.1409855811966867,0.1602182172249062,0.7942668817019864,0.37281302461881116,0.7940105045850901,12491,0.7940105045850901
GSE250136,pseudobulk_deseq2,sample_barcode,Pgs1,83.23646860874832,0.05676151364334299,0.07480041649044415,0.637559904112095,0.4245957748626386,0.8166650192778354,12491,0.8166650192778354
GSE250136,pseudobulk_deseq2,sample_barcode,Cyth1,19.432297740462936,-0.20387247831748948,0.17339691939274574,1.4221719399639312,0.2330462430105469,0.703418940358079,12491,0.703418940358079
GSE250136,pseudobulk_deseq2,sample_barcode,Usp36,182.678510305497,-0.012398573392379469,0.05100818070390524,0.09859523733368292,0.7535219611372199,0.878077236385686,12491,0.878077236385686
GSE250136,pseudobulk_deseq2,sample_barcode,Timp2,192.4926053896005,-0.06152558282340808,0.056574755717693874,1.4930593431627983,0.22174239154581252,0.695024486230207,12491,0.695024486230207
GSE250136,pseudobulk_deseq2,sample_barcode,Cant1,62.75288043348152,-0.11227873215747068,0.09040165297963726,1.6685351298200999,0.19645485666246548,0.6680427878339761,12491,0.6680427878339761
GSE250136,pseudobulk_deseq2,sample_barcode,Engase,15.748337987899228,0.0019237614476498223,0.19298387170397807,0.053292305602070655,0.8174303545739466,0.8906660672274792,12491,0.8906660672274792
GSE250136,pseudobulk_deseq2,sample_barcode,Rbfox3,15.245783963234812,0.12858593807956445,0.17656382185122474,0.6939180338442839,0.4048349008113879,0.8082267964482434,12491,0.8082267964482434
GSE250136,pseudobulk_deseq2,sample_barcode,Cbx2,208.91732141477976,0.08652822547997457,0.056772992981140656,2.3902158672428584,0.12209676770339244,0.5785064740788162,12491,0.5785064740788162
GSE250136,pseudobulk_deseq2,sample_barcode,Cbx8,5.589343974058399,0.2125985627476236,0.33003363124519963,0.41442876893179914,0.5197301532475054,0.8454584024565436,12491,0.8454584024565436
GSE250136,pseudobulk_deseq2,sample_barcode,Cbx4,23.796644043321265,0.06908766254631785,0.14980187796336897,0.21466027095527807,0.6431389963537784,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Tbc1d16,159.5994134255129,0.08018805651273006,0.07348613398201216,1.19958308163703,0.27340502275915124,0.7336601853697856,12491,0.7336601853697856
GSE250136,pseudobulk_deseq2,sample_barcode,Ccdc40,24.44514375820251,0.25645842195878,0.20001510442631762,1.6469742374735006,0.19937125435207853,0.6721044444959409,12491,0.6721044444959409
GSE250136,pseudobulk_deseq2,sample_barcode,Gaa,66.74258253976647,0.005901609792283687,0.08416378097982387,0.03072371181355038,0.8608582064896905,0.9069297970202563,12491,0.9069297970202563
GSE250136,pseudobulk_deseq2,sample_barcode,Eif4a3,1323.9812773775739,0.029587509584068045,0.025062068796929605,1.5365172244606242,0.21513695467940147,0.6885737325191812,12491,0.6885737325191812
GSE250136,pseudobulk_deseq2,sample_barcode,Sgsh,7.945365812168409,0.043091191343947,0.24438501045204752,0.0429840828504382,0.8357552465070928,0.8973251120840358,12491,0.8973251120840358
GSE250136,pseudobulk_deseq2,sample_barcode,Slc26a11,9.724818634477112,0.06669416278386604,0.22471480658060797,0.10457244837691348,0.7464100219729568,0.8776516340334599,12491,0.8776516340334599
GSE250136,pseudobulk_deseq2,sample_barcode,Rnf213,27.24447265389761,-0.1998346851094481,0.1736892353963738,1.32861938272859,0.24905097958829175,0.7117960599738459,12491,0.7117960599738459
GSE250136,pseudobulk_deseq2,sample_barcode,A930037H05Rik,28.680308497801782,0.006971564266658796,0.12888204463933176,0.018563490866938537,0.8916253076919408,0.9211249043070588,12491,0.9211249043070588
GSE250136,pseudobulk_deseq2,sample_barcode,Endov,78.99318415731983,0.03300999351351653,0.07748241595534248,0.18201795088438644,0.6696447503810523,0.8695859386049365,12491,0.8695859386049365
GSE250136,pseudobulk_deseq2,sample_barcode,Rptor,126.25695976383551,-0.08054368438225457,0.06320385323465413,1.7666136585205834,0.18380172129606193,0.6514264912042164,12491,0.6514264912042164
GSE250136,pseudobulk_deseq2,sample_barcode,Chmp6,196.19599803207691,-0.009509474688346271,0.057708877052927716,0.031458613428014814,0.8592210991011117,0.9065756050591998,12491,0.9065756050591998
GSE250136,pseudobulk_deseq2,sample_barcode,Baiap2,57.374091654139704,0.19613509165847878,0.09592202157055488,4.192385235778431,0.04060592746897798,0.3748713365789449,12491,0.3748713365789449
GSE250136,pseudobulk_deseq2,sample_barcode,Cep131,54.563269508598275,0.08336686723564128,0.09974530055194557,0.7324130716971808,0.3921021345581593,0.8009464453363543,12491,0.8009464453363543
GSE250136,pseudobulk_deseq2,sample_barcode,Tepsin,23.706470845969335,-0.05762621646967805,0.14938376095861933,0.22127717275094483,0.6380684952291801,0.8687397193882632,12491,0.8687397193882632
GSE250136,pseudobulk_deseq2,sample_barcode,Ndufaf8,598.3526714702007,0.002111051323217035,0.0337811152965067,0.05651239214932957,0.8120956704228172,0.8893022341314657,12491,0.8893022341314657
GSE250136,pseudobulk_deseq2,sample_barcode,Slc38a10,128.0338806726293,-0.007184082397974603,0.06355742173320374,0.04125623480581453,0.8390441250252771,0.8986665657954458,12491,0.8986665657954458
GSE250136,pseudobulk_deseq2,sample_barcode,2810410L24Rik,15.672855831517722,0.1326810103830509,0.2063119635760917,0.438059411687135,0.5080605848634754,0.8411749781122952,12491,0.8411749781122952
GSE250136,pseudobulk_deseq2,sample_barcode,2900052L18Rik,50.86291304347132,-0.047781274600712846,0.10008512569091521,0.25219220555601396,0.6155356906552578,0.8648937761597673,12491,0.8648937761597673
GSE250136,pseudobulk_deseq2,sample_barcode,Bahcc1,240.49418347849104,-0.0949265057671777,0.04715970329400109,4.338723818055286,0.03725483788832503,0.3579330194039843,12491,0.3579330194039843
GSE250136,pseudobulk_deseq2,sample_barcode,Gm11772,39.74936806708461,0.14901468976905463,0.13264714612719167,1.276260874889772,0.258595421649448,0.7177459592003568,12491,0.7177459592003568
GSE250136,pseudobulk_deseq2,sample_barcode,Actg1,9880.050781577746,-0.02359893919859476,0.020502226175974463,1.3262605321624505,0.2494715640592855,0.7124485647423779,12491,0.7124485647423779
GSE250136,pseudobulk_deseq2,sample_barcode,0610009L18Rik,12.755144293595691,0.09868122039102029,0.20062196935619767,0.3724806798631164,0.5416551804639365,0.8525541198492351,12491,0.8525541198492351
GSE250136,pseudobulk_deseq2,sample_barcode,Faap100,75.71806313199741,0.07290652426700159,0.07856044725452781,0.9219454896354478,0.3369646682073899,0.7704464337005159,12491,0.7704464337005159
GSE250136,pseudobulk_deseq2,sample_barcode,Nploc4,140.2019024662876,0.06360575454035558,0.06044661794325199,1.229963649379215,0.26741410751727446,0.727510826157865,12491,0.727510826157865
GSE250136,pseudobulk_deseq2,sample_barcode,Oxld1,28.923941216258775,0.23935901563318915,0.13853643997626755,2.9868372820878335,0.08394397194923273,0.5002305686389426,12491,0.5002305686389426
GSE250136,pseudobulk_deseq2,sample_barcode,Ccdc137,63.278400808971554,-0.0884652370237543,0.08568561143770251,1.0813355302899197,0.2983989807965149,0.7525370299368784,12491,0.7525370299368784
GSE250136,pseudobulk_deseq2,sample_barcode,Arl16,105.99295350654022,-0.0386769220968892,0.07094776433950692,0.3285494364073145,0.5665144834132981,0.8568546076051781,12491,0.8568546076051781
GSE250136,pseudobulk_deseq2,sample_barcode,Hgs,132.55947597036257,0.0637197618103903,0.06248607281910753,1.0958277288370653,0.29518357015750496,0.7492641107864161,12491,0.7492641107864161
GSE250136,pseudobulk_deseq2,sample_barcode,Mrpl12,1465.0309113691328,0.021283663552640893,0.032138666146712194,0.4513239095970789,0.5017069204292911,0.8388647170230048,12491,0.8388647170230048
GSE250136,pseudobulk_deseq2,sample_barcode,Slc25a10,66.23956184824846,0.08545408462868512,0.08549932929268388,1.186875516463573,0.2759607088031855,0.7354935507218139,12491,0.7354935507218139
GSE250136,pseudobulk_deseq2,sample_barcode,Mcrip1,815.9689035294182,-0.01661242490865524,0.030166999476043607,0.3036202881218344,0.581621676442841,0.8583661716050441,12491,0.8583661716050441
GSE250136,pseudobulk_deseq2,sample_barcode,P4hb,1289.0203730108058,-0.005154519640012532,0.02788171829675161,0.038103894084201784,0.8452346664656106,0.9010738293065446,12491,0.9010738293065446
GSE250136,pseudobulk_deseq2,sample_barcode,Arhgdia,1246.2005413931463,0.041293512930371395,0.02459904421658378,2.8194105441263275,0.09313059884365359,0.5220752268662052,12491,0.5220752268662052
GSE250136,pseudobulk_deseq2,sample_barcode,Alyref,2478.8201088675723,0.026213748088201205,0.0230737732499263,1.2910116283546245,0.25586160412387204,0.7159589185879804,12491,0.7159589185879804
GSE250136,pseudobulk_deseq2,sample_barcode,Anapc11,936.8563707507836,-0.014770162625699199,0.0257352537275207,0.4275348615248049,0.5132010398138679,0.84255297737396,12491,0.84255297737396
GSE250136,pseudobulk_deseq2,sample_barcode,Pcyt2,109.97710372354229,0.0815796513887344,0.0734308018011136,1.3201910628449127,0.2505577637617717,0.7131089070073577,12491,0.7131089070073577
GSE250136,pseudobulk_deseq2,sample_barcode,Sirt7,59.25399499218392,0.041139328165522474,0.09428721828811479,0.2421233087136443,0.6226767379204082,0.8676073691015059,12491,0.8676073691015059
GSE250136,pseudobulk_deseq2,sample_barcode,Mafg,231.05546940039875,-0.01108577133820656,0.04768337696784095,0.05430556926970098,0.8157337978364919,0.8904701105666525,12491,0.8904701105666525
GSE250136,pseudobulk_deseq2,sample_barcode,Pycr1,198.8604289716305,-0.07271168111238924,0.06966706264402688,1.0911142787082326,0.29622445257277596,0.7498669259493255,12491,0.7498669259493255
GSE250136,pseudobulk_deseq2,sample_barcode,Notum,5.77518314145594,0.2364791405462271,0.3319368356632645,0.5542100277694715,0.45660256327760684,0.8269272182632653,12491,0.8269272182632653
GSE250136,pseudobulk_deseq2,sample_barcode,Aspscr1,253.2789005886413,0.015822868732180084,0.047309272179905555,0.4851837874153091,0.48608360900297715,0.8339450433282062,12491,0.8339450433282062
GSE250136,pseudobulk_deseq2,sample_barcode,Cenpx,567.2373349403276,0.020689763216826067,0.03516239816765407,0.46406967052172376,0.4957281238498349,0.8368264903064071,12491,0.8368264903064071
GSE250136,pseudobulk_deseq2,sample_barcode,Lrrc45,44.52206181505566,-0.08912656432134745,0.1017070323220639,0.8466394455315651,0.357504763936944,0.7822562810939035,12491,0.7822562810939035
GSE250136,pseudobulk_deseq2,sample_barcode,Rac3,110.48869129018321,0.036759653886124836,0.06715803378324708,0.32473026794039583,0.5687786984972413,0.8571849605642063,12491,0.8571849605642063
GSE250136,pseudobulk_deseq2,sample_barcode,Dcxr,70.32552947805343,0.20578795154034976,0.08777125362629182,5.514516596219238,0.01885928451377343,0.271061523103602,12491,0.271061523103602
GSE250136,pseudobulk_deseq2,sample_barcode,Hmga1b,83.60176131124209,0.056852079491908195,0.0764333696129319,0.5555474759549668,0.4560598159290614,0.8269272182632653,12491,0.8269272182632653
GSE250136,pseudobulk_deseq2,sample_barcode,Rfng,54.244573921634256,0.07301800219982685,0.09779215272733088,0.5589167662124908,0.45469702342928753,0.8263656059289928,12491,0.8263656059289928
GSE250136,pseudobulk_deseq2,sample_barcode,Gps1,540.5724344364405,-0.04085288951465926,0.03203149674656903,1.6267971133238177,0.20214662572292513,0.6754898110827893,12491,0.6754898110827893
GSE250136,pseudobulk_deseq2,sample_barcode,Dus1l,270.35258218032305,0.026873343226426587,0.04497954347089651,0.36221433522464963,0.5472790149746983,0.8537494197989381,12491,0.8537494197989381
GSE250136,pseudobulk_deseq2,sample_barcode,Fasn,613.7962299296872,0.030563785949252062,0.03338326316482312,0.8928233645923456,0.3447133480544174,0.7743993927855488,12491,0.7743993927855488
GSE250136,pseudobulk_deseq2,sample_barcode,Ccdc57,27.32446300989946,0.37358772671297513,0.13098179032553825,8.1625900985226,0.00427632568205443,0.16087743303873445,12491,0.16087743303873445
GSE250136,pseudobulk_deseq2,sample_barcode,Slc16a3,213.68829681418003,0.004005396623094635,0.10805250770498367,0.0018635026284528067,0.9655673698083173,0.9692924328006657,12491,0.9692924328006657
GSE250136,pseudobulk_deseq2,sample_barcode,Csnk1d,466.82749845141296,-0.03248207897426369,0.04008313488730376,0.6715608869330083,0.41250793961245047,0.8104301619816296,12491,0.8104301619816296
GSE250136,pseudobulk_deseq2,sample_barcode,Tex19.1,35.88570471661439,-0.0077223330364694556,0.4053160324194285,0.002750422385645379,0.9581745412767428,0.9631871243900618,12491,0.9631871243900618
