study,technique,analysis_level,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,padj_BH
GSE250136,pseudobulk_deseq2,sample_barcode,Tmem238,20.390631241991812,0.0349444074855748,0.20177559970788767,0.17318450563975094,0.8625064023221768,0.9761012001782373,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Rpl28,30962.402487006853,-0.01434253104085293,0.02612300460286772,-0.5490383383877077,0.5829791398204858,0.9154658416062702,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ube2s,4140.8453547677855,-0.03577547311060546,0.026104945412697714,-1.3704481103110793,0.170547062735476,0.6768303343498048,0.8238902447431169
GSE250136,pseudobulk_deseq2,sample_barcode,Shisa7,4.720957030573544,0.405390673638455,0.33918336898885487,1.1951961997634843,0.2320103829788152,0.7422951494258393,0.8838182721064851
GSE250136,pseudobulk_deseq2,sample_barcode,Isoc2b,6.613142613253989,-0.3972578755196288,0.2744515555142522,-1.4474608270128726,0.14776790021193797,0.6517292093098471,0.8001172715931113
GSE250136,pseudobulk_deseq2,sample_barcode,Isoc2a,5.997460235158694,-0.5083257886581473,0.2818315417414923,-1.803651165221262,0.07128600968594107,0.5044349979621362,0.635737201936617
GSE250136,pseudobulk_deseq2,sample_barcode,Gm36210,0.4081297353455898,-0.3484399871095896,1.0972049997635753,-0.3175705425920144,0.7508107218495564,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm44983,0,NA,NA,NA,NA,NA,NA
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp628,60.23224496778453,-0.08409413483247077,0.09110827800151494,-0.923013107887655,0.3560003743580717,0.822060103764238,0.944118963022187
GSE250136,pseudobulk_deseq2,sample_barcode,Nat14,17.07932263679255,-0.11246393257142737,0.17028076559484778,-0.6604617507946546,0.5089575562681881,0.8876695899075535,0.9863615547836008
GSE250136,pseudobulk_deseq2,sample_barcode,Ssc5d,24.005561493802897,-0.49978407448899365,0.2129063506763711,-2.347436198597438,0.018903110265144282,0.29551106888920414,0.3847258881337006
GSE250136,pseudobulk_deseq2,sample_barcode,Sbk2,0.9180243892907471,-0.01404103835440588,0.7478194266137531,-0.018775974325761988,0.9850198201550873,NA,0.9962396572054473
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp579,97.96961588538993,0.12763871050716505,0.07748917108287454,1.6471812606003446,0.09952079439190221,0.5694384300467189,0.7119634103932413
GSE250136,pseudobulk_deseq2,sample_barcode,Fiz1,334.5400182045966,-0.031113747380622645,0.03823547313722683,-0.8137403522889761,0.4157937121251689,0.854577040956111,0.9699033386602364
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp524,22.940272306218272,0.20291617733811193,0.1436398289948444,1.4126734817081628,0.1577517521947016,0.66195729654642,0.8103342093093895
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp865,103.04011502680237,-0.038359189676979724,0.06839905686446884,-0.5608145994320883,0.574923933061515,0.9136766287190097,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Ccdc106,11.092372975654971,0.28693484971102107,0.2060916748538528,1.3922680278788415,0.1638412494320491,0.6685334713730506,0.8176789129097313
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp784,7.24019710560807,-0.08550121693817847,0.28022372987746663,-0.30511768926766325,0.7602765190984535,0.9532485081451482,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm15510,0.5736360713293311,0.6520549663244865,0.8642524280962511,0.7544728196608174,0.45056536025356825,NA,0.9772408653873077
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp580,302.7584955790421,0.054542490069418414,0.048378011962939525,1.1274231382472113,0.25956362075891154,0.757992827829527,0.8963881645036494
GSE250136,pseudobulk_deseq2,sample_barcode,U2af2,1174.8001902004312,0.03648476815455559,0.0274798862620698,1.3276899258828134,0.1842805629604661,0.6927779622917961,0.8381708616903498
GSE250136,pseudobulk_deseq2,sample_barcode,Epn1,380.6997996754006,0.027885370689203874,0.038138678467761825,0.7311572348469035,0.4646831180819188,0.8734877405978297,0.9804266527942409
GSE250136,pseudobulk_deseq2,sample_barcode,Rasl2-9,0.56837768625521,0.6055213826403448,0.908067054332384,0.6668245255142833,0.5048842250129999,NA,0.9861154411880824
GSE250136,pseudobulk_deseq2,sample_barcode,Vmn1r55,0.35502127288273644,-0.24886526961971742,1.02182273079968,-0.24355033619672475,0.8075790960588969,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Nlrp4c,3.4937308170379757,0.8673001654821939,0.5610692676187286,1.54579873740574,0.12215318207204044,0.6134933423171548,0.7611338219869259
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp787,366.301855685311,-0.02019769355501516,0.04366416534573671,-0.4625690974529811,0.6436732634672624,0.9290806698963084,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm36371,6.372932287885418,-0.012637105967156285,0.26612293926548064,-0.04748597021375026,0.9621259118695046,0.9916677594070151,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp444,153.31896258561994,-0.09638565748437371,0.05396069972441622,-1.7862195630639863,0.07406371475096706,0.5084358420378463,0.6400775426167994
GSE250136,pseudobulk_deseq2,sample_barcode,Gm45148,2.9874248990125962,0.28314526316455596,0.3989384450989111,0.7097467457526039,0.4778611984667627,0.8765795378374285,0.9804266527942409
GSE250136,pseudobulk_deseq2,sample_barcode,Zscan5b,0.35792845514116806,1.3370866074202847,1.166316173883397,1.146418644755895,0.25162197172195144,NA,0.8944024217943931
GSE250136,pseudobulk_deseq2,sample_barcode,Epp13,25.68759465527365,0.1333690242260611,0.5058586409111191,0.2636488011469877,0.7920505506474628,0.9587458010699369,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm45069,0.3327291792315449,0.2217664852165478,1.124386051294787,0.1972334012514408,0.8436448935399645,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp667,30.053783861403673,0.20292994983237214,0.12443562838228747,1.6308026283994543,0.1029319726748655,0.5764420530401129,0.7198716852489058
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp583,8.643611949335565,0.05592407067080126,0.22980388303991264,0.24335563842969657,0.8077299063069059,0.9611395775550533,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Gm38944,0.5384266442295413,0.7115271610316181,0.8958309716599966,0.7942649713406771,0.42704119176755795,NA,0.9731234312775259
GSE250136,pseudobulk_deseq2,sample_barcode,Gm3854,8.695372399696849,-0.007072243618442729,0.22961892939680223,-0.030799915481799212,0.9754291078249832,0.9933937612333887,0.9944087672338412
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp78,1.3681996053387362,0.11716695952048721,0.6045158925809367,0.19381948590342493,0.8463172287849879,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp28,24.374855239625997,0.061529778481779734,0.15429483010681355,0.3987805582285846,0.6900549036295025,0.9399511378908831,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Smim17,0.8508197427392692,-0.9330100829631759,0.7634149920677601,-1.2221532097975392,0.2216496943300609,NA,0.8713977695650744
GSE250136,pseudobulk_deseq2,sample_barcode,Olfr1344,0.1592147781764947,-0.33003513129480183,1.56683835811631,-0.21063763826383333,0.8331700400805343,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Zim1,2.9986290367403874,-0.7365213010565042,0.47764473279906755,-1.5419856024379925,0.12307709231325396,0.6156546786839802,0.7635191685472881
GSE250136,pseudobulk_deseq2,sample_barcode,Peg3,1920.8493084568936,-0.4212533576663668,0.12210905291527024,-3.4498126683421955,5.609756852760676e-4,0.0889242763144779,0.11888542560402177
GSE250136,pseudobulk_deseq2,sample_barcode,Usp29,95.62494573587773,-0.18092934388930423,0.09926795032281212,-1.822636040141206,0.0683585333221823,0.49533025327430663,0.6264970539454346
GSE250136,pseudobulk_deseq2,sample_barcode,Aurkc,10.931092435971994,-0.09884232260473234,0.546994632617399,-0.18070071754043812,0.8566024955432509,0.9756323434339623,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp954,13.41996032427962,0.18716600278190568,0.20650610856492532,0.9063460838160188,0.36475270072692917,0.830267963996179,0.9508291134726521
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp773,4.414075864846367,-0.3363877576401424,0.34457305147227957,-0.9762451131997603,0.32894301208530674,0.8066450540328188,0.931469190626181
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp418,2.7712302072385113,0.2641618781795539,0.40485449037313886,0.6524859781994415,0.5140877154732404,NA,0.9863615547836008
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp772,11.629086042925975,0.19533274706765288,0.211131621943149,0.92517049445227,0.3548772287178339,0.8208480201007079,0.9433224001738798
GSE250136,pseudobulk_deseq2,sample_barcode,Clcn4,116.15559592216047,-0.049087985470081016,0.06638821511992152,-0.7394081220802529,0.4596592118059243,0.8712507314807414,0.9798940826691314
GSE250136,pseudobulk_deseq2,sample_barcode,Vmn1r66,0.9289899170592173,0.20372497253695518,0.7995105616443782,0.25481210919584063,0.7988682221447545,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Zik1,113.31235606043664,0.048585146799307165,0.07228980959717893,0.6720884599093366,0.501527382702923,0.8839379856219405,0.9846602462389814
GSE250136,pseudobulk_deseq2,sample_barcode,Vmn1r81,0.17696435109509662,-0.09864303405741985,1.7414813825781308,-0.056643174623771365,0.9548294413574192,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp551,10.808711558660496,-0.17773175844665395,0.2096810921475041,-0.847628923649564,0.39664466108686564,0.8446337691145732,0.9604579531515103
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp606,105.42384762006454,-0.03837849994401584,0.07036527221098342,-0.5454181976151765,0.58546592749911,0.9154658416062702,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Zscan18,39.75955577593565,-0.15824366108626875,0.11506419179551153,-1.3752641774731658,0.1690495580797407,0.6747117239431729,0.8226255182738228
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp329,147.22293063972242,-0.09980435278500487,0.05947842176246391,-1.6779926203083981,0.09334853967916376,0.558828670566233,0.6992182980296365
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp110,48.84320210817631,-0.024247294948625202,0.10174832196719004,-0.23830658314388745,0.811643315805144,0.96203852247429,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp128,5.0001005367800895,-0.3296699268404089,0.3347325904582377,-0.9848754983466109,0.3246852299288243,0.8049431941658256,0.9311526798592873
GSE250136,pseudobulk_deseq2,sample_barcode,Zscan22,21.049383294446937,0.07818178906633537,0.15326350000805047,0.5101135564712324,0.6099719082795872,0.9202171113981061,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Rps5,27452.162037733393,-0.009129061180377498,0.021233237839557526,-0.4299420205885913,0.6672378175175836,0.9367819599057368,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Rnf225,21.42232229718229,-0.09999826006273331,0.1548516958639195,-0.6457679362492079,0.5184296560755264,0.8890834395147086,0.987454356582363
GSE250136,pseudobulk_deseq2,sample_barcode,1810019N24Rik,0.1873240295578703,-0.07015253935293832,1.3695619932361274,-0.0512226096368047,0.9591481356063489,NA,0.9939750250947177
GSE250136,pseudobulk_deseq2,sample_barcode,Zfp324,7.245363339165279,0.1528881354110301,0.2736492213145794,0.5587011527990947,0.5763656924563907,0.9136766287190097,0.9939750250947177
