study,technique,analysis_level,gene,component,contrast,pvalue,ci.hi,ci.lo,coef,z,logFC,log2FoldChange,n_selected_genes,padj_BH,pct_TLS,pct_neural_bias,detection_freq
GSE250136,mast,sample_single_cell,E130311K13Rik,H,Morphotypeneural_bias,0.492182349772305,NA,NA,NA,NA,-2.5705369007260337e-4,-2.5705369007260337e-4,11573,0.7167991629885343,0.040792690773388235,0.04217298070050036,0.041370539388045184
GSE250136,mast,sample_single_cell,E130317F20Rik,H,Morphotypeneural_bias,0.8682337844133055,NA,NA,NA,NA,-0.0023738822131202236,-0.0023738822131202236,11573,0.9382892559983911,0.11723072963582551,0.12187276626161545,0.11917408543427845
GSE250136,mast,sample_single_cell,E230016M11Rik,H,Morphotypeneural_bias,0.20760835206865494,NA,NA,NA,NA,-0.0046134330802494045,-0.0046134330802494045,11573,0.45795727223379235,0.044009779951100246,0.040922087205146535,0.042717139223460765
GSE250136,mast,sample_single_cell,E230029C05Rik,H,Morphotypeneural_bias,0.4756752801464428,NA,NA,NA,NA,0.0038895607192010254,0.0038895607192010254,11573,0.706022599339437,0.035645348089049025,0.04181558255897069,0.03822847310540884
GSE250136,mast,sample_single_cell,E2f1,H,Morphotypeneural_bias,0.26399330038076074,NA,NA,NA,NA,0.017276815876073603,0.017276815876073603,11573,0.523552780121022,0.2711362758975679,0.29038598999285203,0.27919503254282935
GSE250136,mast,sample_single_cell,E2f2,H,Morphotypeneural_bias,1.3175205000103216e-4,NA,NA,NA,NA,0.022510094003322892,0.022510094003322892,11573,0.001663606183596656,0.1212199202161884,0.1529664045746962,0.1345103613376225
GSE250136,mast,sample_single_cell,E2f3,H,Morphotypeneural_bias,0.32974443420337285,NA,NA,NA,NA,0.031318772426800034,0.031318772426800034,11573,0.5907729668062286,0.5788186848539442,0.5961401000714797,0.5860701728136456
GSE250136,mast,sample_single_cell,E2f4,H,Morphotypeneural_bias,0.7681820069976631,NA,NA,NA,NA,0.012045853700269005,0.012045853700269005,11573,0.8873430010957235,0.47265474198944796,0.4874910650464618,0.4788658636941722
GSE250136,mast,sample_single_cell,E2f5,H,Morphotypeneural_bias,0.23701833597225827,NA,NA,NA,NA,0.011749873126118748,0.011749873126118748,11573,0.49437205909714715,0.6960494144897696,0.6940671908506075,0.6952195705842747
GSE250136,mast,sample_single_cell,E2f6,H,Morphotypeneural_bias,0.09811838722915686,NA,NA,NA,NA,-0.011867056633752482,-0.011867056633752482,11573,0.29897300385760955,0.35400849311542915,0.36651179413867047,0.3592429116480886
GSE250136,mast,sample_single_cell,E2f7,H,Morphotypeneural_bias,0.0010722387509373868,NA,NA,NA,NA,0.0072136080680000325,0.0072136080680000325,11573,0.009894694438474832,0.254278728606357,0.25607576840600427,0.2550310466073165
GSE250136,mast,sample_single_cell,E2f8,H,Morphotypeneural_bias,0.5306562286139093,NA,NA,NA,NA,0.009333382743723861,0.009333382743723861,11573,0.744642429141413,0.22313730536610474,0.23641887062187278,0.22869753871474527
GSE250136,mast,sample_single_cell,E330009J07Rik,H,Morphotypeneural_bias,0.26578342830927754,NA,NA,NA,NA,0.006126711698315607,0.006126711698315607,11573,0.5260211787916812,0.09792819456955347,0.10811293781272337,0.10219196528764869
GSE250136,mast,sample_single_cell,E330020D12Rik,H,Morphotypeneural_bias,0.13350482060396796,NA,NA,NA,NA,-0.004157115805079965,-0.004157115805079965,11573,0.3576276796380862,0.008107064727834255,0.006611865618298785,0.007481110196753198
GSE250136,mast,sample_single_cell,E430024I08Rik,H,Morphotypeneural_bias,0.23924085333399478,NA,NA,NA,NA,-0.003700749546931642,-0.003700749546931642,11573,0.4962350160926667,0.059837858705443316,0.057898498927805575,0.05902595945238273
GSE250136,mast,sample_single_cell,E4f1,H,Morphotypeneural_bias,0.3207762080131001,NA,NA,NA,NA,0.0073298082662129754,0.0073298082662129754,11573,0.5822729643217768,0.09471110539184147,0.10793423874195854,0.10024687663649286
GSE250136,mast,sample_single_cell,E530011L22Rik,H,Morphotypeneural_bias,0.05769807320413766,NA,NA,NA,NA,-0.011921704381843215,-0.011921704381843215,11573,0.21338514001862607,0.08647535709689873,0.07880629020729092,0.08326475648986309
GSE250136,mast,sample_single_cell,EU599041,H,Morphotypeneural_bias,0.8193267819692795,NA,NA,NA,NA,1.774988751053891e-4,1.774988751053891e-4,11573,0.9141234291320711,0.004632608415905289,0.005718370264474625,0.005087154933792175
GSE250136,mast,sample_single_cell,Eaf1,H,Morphotypeneural_bias,0.865318964082721,NA,NA,NA,NA,-9.864155276639308e-4,-9.864155276639308e-4,11573,0.9365386319084594,0.12019045167932055,0.12687634024303074,0.12298945163462258
GSE250136,mast,sample_single_cell,Eapp,H,Morphotypeneural_bias,0.21258832656588095,NA,NA,NA,NA,0.03191491507950095,0.03191491507950095,11573,0.4641645500038442,0.5613177197271908,0.5775553967119371,0.5681155083414379
GSE250136,mast,sample_single_cell,Ears2,H,Morphotypeneural_bias,0.029446609532098225,NA,NA,NA,NA,-0.01603698669717113,-0.01603698669717113,11573,0.13464063147352634,0.14953030498005404,0.14206576125804146,0.1464053265504601
GSE250136,mast,sample_single_cell,Ebag9,H,Morphotypeneural_bias,0.3077227233293679,NA,NA,NA,NA,-0.013879091019407874,-0.013879091019407874,11573,0.5687537700634795,0.2769270364174495,0.2809149392423159,0.2785965437270891
GSE250136,mast,sample_single_cell,Ebf1,H,Morphotypeneural_bias,1.1232598908142663e-23,NA,NA,NA,NA,-0.07971194392040298,-0.07971194392040298,11573,1.83075541640883e-21,0.11272680478702869,0.06504646175839886,0.09276576643973966
GSE250136,mast,sample_single_cell,Ebf2,H,Morphotypeneural_bias,1.2798596379763392e-7,NA,NA,NA,NA,-0.020922376228164778,-0.020922376228164778,11573,3.305923154165669e-6,0.04645476772616137,0.029485346676197285,0.03935063963492182
GSE250136,mast,sample_single_cell,Ebf3,H,Morphotypeneural_bias,2.1530546498917906e-19,NA,NA,NA,NA,-0.039855297386001465,-0.039855297386001465,11573,2.3728712770045527e-17,0.06936044267147086,0.035918513223731234,0.055360215455973666
GSE250136,mast,sample_single_cell,Ebi3,H,Morphotypeneural_bias,0.3764761055836071,NA,NA,NA,NA,-4.194463074391301e-4,-4.194463074391301e-4,11573,0.6313234229408383,0.017629648693861792,0.017512508934953538,0.017580608962370015
GSE250136,mast,sample_single_cell,Ebna1bp2,H,Morphotypeneural_bias,0.47212333537824325,NA,NA,NA,NA,0.035617786401713536,0.035617786401713536,11573,0.70386643094525,0.7677261613691931,0.7741243745532523,0.7704047280616444
GSE250136,mast,sample_single_cell,Ebp,H,Morphotypeneural_bias,0.6147312687067977,NA,NA,NA,NA,-0.00815131341384967,-0.00815131341384967,11573,0.7985256577410398,0.27255179513576117,0.2757326661901358,0.2738834443031346
GSE250136,mast,sample_single_cell,Ebpl,H,Morphotypeneural_bias,0.6880262565235572,NA,NA,NA,NA,0.007602827625876385,0.007602827625876385,11573,0.8406562256112731,0.4049671856903873,0.41547533952823446,0.40936634996633503
GSE250136,mast,sample_single_cell,Ecd,H,Morphotypeneural_bias,0.48485812373821535,NA,NA,NA,NA,-0.016430789592958406,-0.016430789592958406,11573,0.7129909795013641,0.41062926264316046,0.4163688348820586,0.4130320939627441
GSE250136,mast,sample_single_cell,Ece1,H,Morphotypeneural_bias,0.16138997082612963,NA,NA,NA,NA,-0.008894124917333768,-0.008894124917333768,11573,0.3981250783201816,0.10693604426714709,0.10400285918513223,0.10570808708012269
GSE250136,mast,sample_single_cell,Ech1,H,Morphotypeneural_bias,0.05272497415928039,NA,NA,NA,NA,0.025795988334021802,0.025795988334021802,11573,0.20056982280446833,0.27306652940419507,0.3003931379556826,0.28450662078252414
GSE250136,mast,sample_single_cell,Echdc1,H,Morphotypeneural_bias,0.5660333057672976,NA,NA,NA,NA,0.009612721954497139,0.009612721954497139,11573,0.7698798089256192,0.2130999871316433,0.22944960686204433,0.21994463978454404
GSE250136,mast,sample_single_cell,Echdc2,H,Morphotypeneural_bias,0.06825796823226027,NA,NA,NA,NA,-0.012866851420489725,-0.012866851420489725,11573,0.23910252093009232,0.09728477673401106,0.09060042887776984,0.09448642178499289
GSE250136,mast,sample_single_cell,Echs1,H,Morphotypeneural_bias,0.7569064628592688,NA,NA,NA,NA,-0.013090922175251762,-0.013090922175251762,11573,0.8810019702481853,0.6952773130871188,0.6947819871336669,0.6950699483803396
GSE250136,mast,sample_single_cell,Eci1,H,Morphotypeneural_bias,0.0132853156139318,NA,NA,NA,NA,-0.023024138551308665,-0.023024138551308665,11573,0.07444923597308416,0.20126109895766311,0.18959971408148676,0.19637914266477144
GSE250136,mast,sample_single_cell,Eci2,H,Morphotypeneural_bias,0.4700060661182372,NA,NA,NA,NA,0.005659687318959383,0.005659687318959383,11573,0.7027921619285187,0.4497490670441385,0.4558613295210865,0.45230792249569834
GSE250136,mast,sample_single_cell,Ecm1,H,Morphotypeneural_bias,0.915356801420299,NA,NA,NA,NA,-0.0010942160878657688,-0.0010942160878657688,11573,0.9603362562135721,0.034358512417964227,0.03556111508220157,0.034861973516869905
GSE250136,mast,sample_single_cell,Ecpas,H,Morphotypeneural_bias,0.43895555546107723,NA,NA,NA,NA,0.006181837220419983,0.006181837220419983,11573,0.6795443060596101,0.5243855359670571,0.5427090779127949,0.5320565571930874
GSE250136,mast,sample_single_cell,Ecsit,H,Morphotypeneural_bias,0.7281657341591803,NA,NA,NA,NA,0.006725682819730072,0.006725682819730072,11573,0.8649817364363959,0.20177583322609702,0.21533238027162258,0.2074511857559662
GSE250136,mast,sample_single_cell,Ect2,H,Morphotypeneural_bias,0.06498864194220916,NA,NA,NA,NA,-0.01820960795645743,-0.01820960795645743,11573,0.23147078010318387,0.24115300476129198,0.2503573981415297,0.24500635894366724
GSE250136,mast,sample_single_cell,Eda,H,Morphotypeneural_bias,0.1359841251058452,NA,NA,NA,NA,0.001326364794186477,0.001326364794186477,11573,0.3609568857959289,0.05829365590014155,0.06611865618298784,0.06156953691927882
GSE250136,mast,sample_single_cell,Eda2r,H,Morphotypeneural_bias,0.49679766213940335,NA,NA,NA,NA,0.0022240372446466067,0.0022240372446466067,11573,0.7193953698239705,0.07334963325183375,0.08220157255182273,0.07705543502655794
GSE250136,mast,sample_single_cell,Edc3,H,Morphotypeneural_bias,0.7506799339925103,NA,NA,NA,NA,2.852359582126984e-4,2.852359582126984e-4,11573,0.8779885454591604,0.13794878394029084,0.14760543245175126,0.1419914715343757
GSE250136,mast,sample_single_cell,Edc4,H,Morphotypeneural_bias,0.46940485196492,NA,NA,NA,NA,0.007876737002907142,0.007876737002907142,11573,0.7024379861551862,0.2490027023549093,0.2621515368120086,0.2545073688935438
GSE250136,mast,sample_single_cell,Edem1,H,Morphotypeneural_bias,0.010455320153207399,NA,NA,NA,NA,-0.002021613963809815,-0.002021613963809815,11573,0.06223503408002601,0.1667739029725904,0.16708363116511793,0.16690356848956386
GSE250136,mast,sample_single_cell,Edem2,H,Morphotypeneural_bias,0.11131895322100334,NA,NA,NA,NA,0.007826599382586244,0.007826599382586244,11573,0.32220683508590564,0.12276412302149016,0.13313080771979985,0.12710406224283682
GSE250136,mast,sample_single_cell,Edem3,H,Morphotypeneural_bias,0.16904170179888697,NA,NA,NA,NA,0.0036429549196582076,0.0036429549196582076,11573,0.40957926574889453,0.046712134860378327,0.05557541100786276,0.05042268272611656
GSE250136,mast,sample_single_cell,Edf1,H,Morphotypeneural_bias,0.007837473280030793,NA,NA,NA,NA,0.09818726694886104,0.09818726694886104,11573,0.0496688065698337,0.8544588856003088,0.8609721229449607,0.8571856063439814
GSE250136,mast,sample_single_cell,Edn1,H,Morphotypeneural_bias,9.458823264649359e-6,NA,NA,NA,NA,0.008452652716555556,0.008452652716555556,11573,1.6191938286763666e-4,0.007334963325183374,0.01697641172265904,0.011371287499064861
GSE250136,mast,sample_single_cell,Ednra,H,Morphotypeneural_bias,7.415253044530975e-4,NA,NA,NA,NA,-0.01404531073833036,-0.01404531073833036,11573,0.007223005743376468,0.05005790760519881,0.03913509649749821,0.045485149996259445
GSE250136,mast,sample_single_cell,Ednrb,H,Morphotypeneural_bias,5.360294378144588e-40,NA,NA,NA,NA,0.3010496535074699,0.3010496535074699,11573,2.385743328611122e-37,0.3999485265731566,0.5150107219442459,0.44811850078551657
GSE250136,mast,sample_single_cell,Edrf1,H,Morphotypeneural_bias,0.1422152294129369,NA,NA,NA,NA,-0.004287386619544559,-0.004287386619544559,11573,0.3709070621515677,0.11439969115943895,0.11436740528949249,0.1143861749083564
GSE250136,mast,sample_single_cell,Eea1,H,Morphotypeneural_bias,0.6556377052865758,NA,NA,NA,NA,-0.007190116627114468,-0.007190116627114468,11573,0.8223713172237159,0.19109509715609316,0.19353109363831308,0.19211490985262214
GSE250136,mast,sample_single_cell,Eed,H,Morphotypeneural_bias,0.04522604252963638,NA,NA,NA,NA,0.039438157208115054,0.039438157208115054,11573,0.18128013999063114,0.4841075794621027,0.503216583273767,0.49210742874242536
GSE250136,mast,sample_single_cell,Eef1a1,H,Morphotypeneural_bias,3.595033472145783e-11,NA,NA,NA,NA,NA,NA,11573,1.6574393362418726e-9,1,1,1
GSE250136,mast,sample_single_cell,Eef1akmt1,H,Morphotypeneural_bias,0.2454718741293307,NA,NA,NA,NA,-0.003877563694275721,-0.003877563694275721,11573,0.502765400985291,0.5158924205378973,0.5148320228734811,0.5154484925562953
GSE250136,mast,sample_single_cell,Eef1akmt2,H,Morphotypeneural_bias,0.9596189851054474,NA,NA,NA,NA,-0.0014251094372966233,-0.0014251094372966233,11573,0.9818488855561661,0.26032685626045554,0.26965689778413154,0.264232812149323
GSE250136,mast,sample_single_cell,Eef1akmt4,H,Morphotypeneural_bias,0.9909672483511465,NA,NA,NA,NA,-0.0010011557721103237,-0.0010011557721103237,11573,0.9972153719658737,0.1666452194054819,0.17333809864188707,0.16944714595645993
GSE250136,mast,sample_single_cell,Eef1aknmt,H,Morphotypeneural_bias,0.7756661917468815,NA,NA,NA,NA,-0.0030221683511438002,-0.0030221683511438002,11573,0.8905297786425312,0.1640715480633123,0.1690493209435311,0.16615545746988852
GSE250136,mast,sample_single_cell,Eef1b2,H,Morphotypeneural_bias,0.08784874054321516,NA,NA,NA,NA,NA,NA,11573,0.2798198804200622,0.9998713164328915,1,0.9999251888980325
GSE250136,mast,sample_single_cell,Eef1d,H,Morphotypeneural_bias,5.43351462571031e-4,NA,NA,NA,NA,0.217142919300767,0.217142919300767,11573,0.005598987644587686,0.9886758460944537,0.98409578270193,0.9867584349517469
GSE250136,mast,sample_single_cell,Eef1e1,H,Morphotypeneural_bias,0.23481735509394927,NA,NA,NA,NA,-0.028884173483152642,-0.028884173483152642,11573,0.492194312856574,0.48359284519366874,0.4867762687634024,0.48492556295354233
GSE250136,mast,sample_single_cell,Eef1g,H,Morphotypeneural_bias,2.617515066828014e-8,NA,NA,NA,NA,0.5456480564008963,0.5456480564008963,11573,7.786602661525392e-7,0.9987131643289152,0.998927805575411,0.9988030223685195
GSE250136,mast,sample_single_cell,Eef2,H,Morphotypeneural_bias,7.187715207048648e-8,NA,NA,NA,NA,0.6093783179525456,0.6093783179525456,11573,1.9544309583392877e-6,0.9975550122249389,0.9976769120800572,0.997606044737039
